ID	ELEMENT SYMBOL	ENERGY	INTENSITY	ISOTOPE ABUNDANCE
451030010113	Rh	324.640	3.931e-03	1.000e+00
451030010114	Rh	326.700	7.586e-04	1.000e+00
451030010115	Rh	328.350	1.172e-03	1.000e+00
451030010116	Rh	331.160	6.690e-04	1.000e+00
451030010117	Rh	333.440	2.255e-02	1.000e+00
451030010118	Rh	338.530	1.448e-04	1.000e+00
451030010119	Rh	343.700	9.448e-04	1.000e+00
451030010120	Rh	348.180	1.379e-04	1.000e+00
451030010121	Rh	350.860	4.759e-04	1.000e+00
451030010122	Rh	352.990	4.607e-03	1.000e+00
451030010123	Rh	352.990	4.607e-03	1.000e+00
451030010124	Rh	356.820	4.607e-03	1.000e+00
451030010125	Rh	362.470	2.759e-04	1.000e+00
451030010126	Rh	370.480	2.959e-03	1.000e+00
451030010127	Rh	374.826	8.966e-03	1.000e+00
451030010128	Rh	379.823	2.076e-03	1.000e+00
451030010129	Rh	382.240	2.579e-03	1.000e+00
451030010130	Rh	385.100	5.648e-03	1.000e+00
451030010131	Rh	391.180	2.469e-03	1.000e+00
451030010132	Rh	394.420	7.586e-04	1.000e+00
451030010133	Rh	396.010	2.897e-04	1.000e+00
451030010134	Rh	396.350	1.448e-03	1.000e+00
451030010135	Rh	397.090	6.207e-04	1.000e+00
451030010136	Rh	400.810	5.517e-04	1.000e+00
451030010137	Rh	403.960	2.414e-03	1.000e+00
451030010138	Rh	406.320	1.069e-03	1.000e+00
451030010139	Rh	408.160	2.021e-03	1.000e+00
451030010140	Rh	409.350	1.414e-03	1.000e+00
451030010141	Rh	420.620	1.421e-02	1.000e+00
451030010142	Rh	424.050	6.897e-04	1.000e+00
451030010143	Rh	427.440	7.724e-03	1.000e+00
451030010144	Rh	431.910	3.179e-03	1.000e+00
451030010145	Rh	434.090	5.241e-04	1.000e+00
451030010146	Rh	440.550	1.538e-02	1.000e+00
451030010147	Rh	442.300	1.103e-03	1.000e+00
451030010148	Rh	446.450	4.621e-04	1.000e+00
451030010149	Rh	459.690	3.828e-03	1.000e+00
451030010150	Rh	467.440	6.207e-04	1.000e+00
451030010151	Rh	470.400	1.800e-02	1.000e+00
451030010152	Rh	482.230	1.228e-02	1.000e+00
451030010153	Rh	497.800	6.069e-03	1.000e+00
451030010154	Rh	503.000	1.586e-03	1.000e+00
451030010155	Rh	525.470	5.517e-04	1.000e+00
451030010156	Rh	527.500	8.414e-04	1.000e+00
451030010157	Rh	529.980	6.103e-03	1.000e+00
451030010158	Rh	533.600	1.103e-03	1.000e+00
451030010159	Rh	538.040	1.676e-02	1.000e+00
451030010160	Rh	542.310	3.310e-03	1.000e+00
451030010161	Rh	544.590	1.379e-03	1.000e+00
451030010162	Rh	550.870	2.138e-03	1.000e+00
451030010163	Rh	562.780	2.062e-03	1.000e+00
451030010164	Rh	574.070	3.717e-03	1.000e+00
451030010165	Rh	576.080	9.448e-04	1.000e+00
451030010166	Rh	577.920	2.359e-03	1.000e+00
451030010167	Rh	589.250	1.283e-03	1.000e+00
451030010168	Rh	594.000	2.069e-04	1.000e+00
451030010169	Rh	597.650	6.876e-03	1.000e+00
451030010170	Rh	604.660	5.517e-04	1.000e+00
451030010171	Rh	606.250	3.241e-04	1.000e+00
451030010172	Rh	609.550	4.000e-03	1.000e+00
451030010173	Rh	628.280	5.172e-04	1.000e+00
451030010174	Rh	633.450	1.648e-03	1.000e+00
451030010175	Rh	636.840	1.517e-03	1.000e+00
451030010176	Rh	660.710	1.310e-03	1.000e+00
451030010177	Rh	680.610	1.724e-03	1.000e+00
451030010178	Rh	689.470	2.414e-03	1.000e+00
451030010179	Rh	693.290	8.276e-04	1.000e+00
451030010180	Rh	695.380	7.379e-03	1.000e+00
451030010181	Rh	702.720	5.993e-03	1.000e+00
451030010182	Rh	707.670	5.814e-03	1.000e+00
451030010183	Rh	710.690	3.172e-03	1.000e+00
451030010184	Rh	718.260	1.841e-03	1.000e+00
451030010185	Rh	720.580	2.048e-03	1.000e+00
451030010186	Rh	722.810	1.759e-03	1.000e+00
451030010187	Rh	734.900	4.690e-03	1.000e+00
451030010188	Rh	744.760	1.517e-03	1.000e+00
451030010189	Rh	762.830	2.338e-03	1.000e+00
451030010190	Rh	766.210	5.793e-04	1.000e+00
451030010191	Rh	784.530	1.524e-03	1.000e+00
451030010192	Rh	787.120	8.000e-03	1.000e+00
451030010193	Rh	790.430	4.828e-03	1.000e+00
451030010194	Rh	791.410	5.793e-03	1.000e+00
451030010195	Rh	817.710	3.448e-03	1.000e+00
451030010196	Rh	834.940	1.910e-03	1.000e+00
451030010197	Rh	868.280	3.862e-03	1.000e+00
451030010198	Rh	872.240	3.034e-03	1.000e+00
451030010199	Rh	883.450	1.310e-03	1.000e+00
451030010200	Rh	907.660	1.931e-03	1.000e+00
451030010201	Rh	923.740	1.310e-03	1.000e+00
451030010202	Rh	951.960	7.517e-03	1.000e+00
451030010203	Rh	5798.180	4.069e-03	1.000e+00
451030010204	Rh	5917.430	9.034e-03	1.000e+00
451030010205	Rh	5950.770	4.414e-04	1.000e+00
451030010206	Rh	5990.790	9.241e-04	1.000e+00
451030010207	Rh	6046.790	6.069e-03	1.000e+00
451030010208	Rh	6068.910	1.448e-04	1.000e+00
451030010209	Rh	6075.010	3.724e-04	1.000e+00
451030010210	Rh	6082.980	4.000e-03	1.000e+00
451030010211	Rh	6085.520	3.448e-05	1.000e+00
451030010212	Rh	6103.420	1.517e-04	1.000e+00
451030010213	Rh	6110.210	1.917e-03	1.000e+00
451030010214	Rh	6134.760	1.655e-04	1.000e+00
451030010215	Rh	6138.340	1.269e-04	1.000e+00
451030010216	Rh	6162.300	1.862e-04	1.000e+00
451030010217	Rh	6166.330	1.062e-04	1.000e+00
451030010218	Rh	6172.330	5.172e-03	1.000e+00
451030010219	Rh	6181.030	1.655e-04	1.000e+00
451030010220	Rh	6184.420	3.586e-04	1.000e+00
451030010221	Rh	6193.750	9.103e-04	1.000e+00
451030010222	Rh	6198.790	2.690e-05	1.000e+00
451030010223	Rh	6202.660	2.690e-05	1.000e+00
451030010224	Rh	6208.320	9.034e-04	1.000e+00
451030010225	Rh	6211.620	6.138e-03	1.000e+00
451030010226	Rh	6214.240	8.828e-05	1.000e+00
451030010227	Rh	6266.700	1.152e-04	1.000e+00
451030010228	Rh	6270.390	1.503e-04	1.000e+00
451030010229	Rh	6272.770	4.414e-05	1.000e+00
451030010230	Rh	6303.360	1.372e-03	1.000e+00
451030010231	Rh	6349.590	4.966e-04	1.000e+00
451030010232	Rh	6354.870	3.172e-03	1.000e+00
451030010233	Rh	6408.730	2.690e-05	1.000e+00
451030010234	Rh	6421.500	5.931e-04	1.000e+00
451030010235	Rh	6461.040	2.690e-05	1.000e+00
451030010236	Rh	6474.150	7.103e-05	1.000e+00
451030010237	Rh	6484.340	1.186e-04	1.000e+00
451030010238	Rh	6516.500	5.310e-05	1.000e+00
451030010239	Rh	6613.780	3.862e-04	1.000e+00
451030010240	Rh	6731.870	6.207e-05	1.000e+00
451030010241	Rh	6785.660	3.241e-03	1.000e+00
451030010242	Rh	6812.660	2.690e-05	1.000e+00
451030010243	Rh	6817.830	1.172e-04	1.000e+00
451030010244	Rh	6901.560	3.517e-05	1.000e+00
451030010245	Rh	6947.200	1.890e-04	1.000e+00
451030010246	Rh	6998.693	1.172e-03	1.000e+00
461020010001	Pd	118.680	1.211e-01	1.020e-02
461020010002	Pd	266.856	1.211e-01	1.020e-02
461020010003	Pd	385.400	1.182e-01	1.020e-02
461020010004	Pd	504.300	5.479e-02	1.020e-02
461040010001	Pd	63.980	2.543e-02	1.114e-01
461040010002	Pd	112.430	1.197e-03	1.114e-01
461040010003	Pd	216.170	3.142e-03	1.114e-01
461040010004	Pd	280.650	2.364e-01	1.114e-01
461040010005	Pd	306.260	6.433e-02	1.114e-01
461040010006	Pd	328.610	8.977e-03	1.114e-01
461040010007	Pd	344.110	1.017e-01	1.114e-01
461040010008	Pd	392.410	1.077e-01	1.114e-01
461040010009	Pd	442.110	7.780e-02	1.114e-01
461040010010	Pd	560.750	7.929e-02	1.114e-01
461040010011	Pd	673.210	5.685e-02	1.114e-01
461050010001	Pd	346.160	2.047e-03	2.233e-01
461050010002	Pd	374.700	1.258e-03	2.233e-01
461050010003	Pd	418.590	1.706e-03	2.233e-01
461050010004	Pd	428.370	2.623e-03	2.233e-01
461050010005	Pd	429.630	3.092e-02	2.233e-01
461050010006	Pd	434.130	2.346e-03	2.233e-01
461050010007	Pd	511.843	8.530e-01	2.233e-01
461050010008	Pd	522.230	8.104e-04	2.233e-01
461050010009	Pd	533.480	1.216e-03	2.233e-01
461050010010	Pd	578.400	2.346e-03	2.233e-01
461050010011	Pd	616.192	1.341e-01	2.233e-01
461050010012	Pd	621.950	2.687e-02	2.233e-01
461050010013	Pd	680.230	8.168e-03	2.233e-01
461050010014	Pd	684.720	2.900e-03	2.233e-01
461050010015	Pd	703.170	7.357e-03	2.233e-01
461050010016	Pd	717.356	1.657e-01	2.233e-01
461050010017	Pd	748.340	1.710e-02	2.233e-01
461050010018	Pd	765.650	5.758e-04	2.233e-01
461050010019	Pd	775.790	2.751e-03	2.233e-01
461050010020	Pd	793.290	5.353e-03	2.233e-01
461050010021	Pd	804.330	1.941e-02	2.233e-01
461050010022	Pd	808.410	5.118e-03	2.233e-01
461050010023	Pd	846.290	9.639e-03	2.233e-01
461050010024	Pd	848.160	2.133e-02	2.233e-01
461050010025	Pd	873.510	3.839e-03	2.233e-01
461050010026	Pd	949.330	9.810e-04	2.233e-01
461050010027	Pd	956.350	3.966e-03	2.233e-01
461050010028	Pd	1020.960	3.455e-03	2.233e-01
461050010029	Pd	1045.820	6.845e-02	2.233e-01
461050010030	Pd	1050.310	7.677e-02	2.233e-01
461050010031	Pd	1053.680	1.216e-02	2.233e-01
461050010032	Pd	1062.040	8.317e-04	2.233e-01
461050010033	Pd	1064.590	5.758e-04	2.233e-01
461050010034	Pd	1108.600	2.986e-03	2.233e-01
461050010035	Pd	1114.350	8.104e-03	2.233e-01
461050010036	Pd	1128.030	6.888e-02	2.233e-01
461050010037	Pd	1136.880	3.199e-04	2.233e-01
461050010038	Pd	1156.110	2.751e-03	2.233e-01
461050010039	Pd	1168.160	1.254e-02	2.233e-01
461050010040	Pd	1180.680	2.836e-03	2.233e-01
461050010041	Pd	1194.580	6.867e-03	2.233e-01
461050010042	Pd	1218.200	5.545e-03	2.233e-01
461050010043	Pd	1258.770	7.037e-04	2.233e-01
461050010044	Pd	1270.300	3.199e-04	2.233e-01
461050010045	Pd	1303.730	1.578e-03	2.233e-01
461050010046	Pd	1305.310	8.957e-04	2.233e-01
461050010047	Pd	1316.100	1.706e-04	2.233e-01
461050010048	Pd	1349.430	7.080e-03	2.233e-01
461050010049	Pd	1356.390	3.839e-04	2.233e-01
461050010050	Pd	1360.880	1.002e-03	2.233e-01
461050010051	Pd	1397.540	1.898e-02	2.233e-01
461050010052	Pd	1484.570	1.407e-03	2.233e-01
461050010053	Pd	1489.700	4.052e-04	2.233e-01
461050010054	Pd	1496.160	5.545e-04	2.233e-01
461050010055	Pd	1498.700	5.395e-03	2.233e-01
461050010056	Pd	1498.710	4.478e-03	2.233e-01
461050010057	Pd	1546.660	7.037e-04	2.233e-01
461050010058	Pd	1554.490	2.133e-04	2.233e-01
461050010059	Pd	1562.150	7.251e-03	2.233e-01
461050010060	Pd	1565.510	3.540e-03	2.233e-01
461050010061	Pd	1572.540	4.414e-02	2.233e-01
461050010062	Pd	1616.100	3.625e-03	2.233e-01
461050010063	Pd	1621.570	3.860e-03	2.233e-01
461050010064	Pd	1632.190	4.692e-03	2.233e-01
461050010065	Pd	1655.660	4.478e-04	2.233e-01
461050010066	Pd	1668.210	2.047e-03	2.233e-01
461050010067	Pd	1687.130	2.772e-04	2.233e-01
461050010068	Pd	1692.890	5.545e-04	2.233e-01
461050010069	Pd	1730.540	7.037e-04	2.233e-01
461050010070	Pd	1766.610	1.919e-03	2.233e-01
461050010071	Pd	1771.030	9.383e-04	2.233e-01
461050010072	Pd	1774.250	1.770e-03	2.233e-01
461050010073	Pd	1796.870	7.826e-03	2.233e-01
461050010074	Pd	1839.100	1.557e-03	2.233e-01
461050010075	Pd	1909.370	4.265e-03	2.233e-01
461050010076	Pd	1909.400	9.021e-03	2.233e-01
461050010077	Pd	1927.250	8.743e-03	2.233e-01
461050010078	Pd	1960.230	6.611e-04	2.233e-01
461050010079	Pd	1972.900	9.810e-04	2.233e-01
461050010080	Pd	1988.140	1.280e-02	2.233e-01
461050010081	Pd	2045.700	2.069e-03	2.233e-01
461050010082	Pd	2084.370	2.772e-04	2.233e-01
461050010083	Pd	2093.580	1.855e-03	2.233e-01
461050010084	Pd	2112.350	9.810e-04	2.233e-01
461050010085	Pd	2114.890	2.282e-03	2.233e-01
461050010086	Pd	2185.700	6.611e-04	2.233e-01
461050010087	Pd	2201.920	7.677e-04	2.233e-01
461050010088	Pd	2235.860	7.890e-03	2.233e-01
461050010089	Pd	2242.370	8.743e-04	2.233e-01
461050010090	Pd	2264.010	1.301e-03	2.233e-01
461050010091	Pd	2271.840	5.971e-03	2.233e-01
461050010092	Pd	2308.700	2.346e-04	2.233e-01
461050010093	Pd	2309.070	3.753e-03	2.233e-01
461050010094	Pd	2316.100	2.260e-03	2.233e-01
461050010095	Pd	2366.400	1.045e-03	2.233e-01
461050010096	Pd	2374.290	4.030e-03	2.233e-01
461050010097	Pd	2390.440	4.308e-03	2.233e-01
461050010098	Pd	2396.660	8.530e-03	2.233e-01
461050010099	Pd	2406.690	3.689e-03	2.233e-01
461050010100	Pd	2423.930	4.819e-03	2.233e-01
461050010101	Pd	2439.080	4.052e-03	2.233e-01
461050010102	Pd	2456.630	3.625e-03	2.233e-01
461050010103	Pd	2484.730	1.109e-02	2.233e-01
461050010104	Pd	2525.580	6.611e-04	2.233e-01
461050010105	Pd	2544.500	2.516e-03	2.233e-01
461050010106	Pd	2559.150	6.184e-03	2.233e-01
461050010107	Pd	6490.200	3.433e-03	2.233e-01
461050010108	Pd	6625.400	3.839e-03	2.233e-01
461050010109	Pd	6652.600	3.625e-03	2.233e-01
461050010110	Pd	7061.100	1.343e-03	2.233e-01
461050010111	Pd	7076.400	2.026e-03	2.233e-01
461050010112	Pd	7122.000	3.113e-03	2.233e-01
461050010113	Pd	7160.100	1.770e-03	2.233e-01
461050010114	Pd	7628.700	7.251e-03	2.233e-01
461060010001	Pd	115.860	1.692e-01	2.733e-01
461060010002	Pd	266.060	4.799e-02	2.733e-01
461060010003	Pd	302.540	1.464e-01	2.733e-01
461060010004	Pd	381.810	1.128e-01	2.733e-01
461060010005	Pd	471.290	7.798e-02	2.733e-01
461060010006	Pd	6233.700	1.440e-01	2.733e-01
461080010001	Pd	94.450	1.909e-02	2.646e-01
461080010002	Pd	98.259	1.077e-02	2.646e-01
461080010003	Pd	106.695	1.445e-03	2.646e-01
461080010004	Pd	108.280	3.788e-03	2.646e-01
461080010005	Pd	113.401	1.670e-01	2.646e-01
461080010006	Pd	149.848	1.445e-03	2.646e-01
461080010007	Pd	152.942	7.227e-02	2.646e-01
461080010008	Pd	166.306	2.093e-03	2.646e-01
461080010009	Pd	178.034	5.432e-02	2.646e-01
461080010010	Pd	187.112	2.093e-03	2.646e-01
461080010011	Pd	189.919	1.944e-03	2.646e-01
461080010012	Pd	197.346	3.240e-02	2.646e-01
461080010013	Pd	200.155	9.619e-03	2.646e-01
461080010014	Pd	211.884	2.691e-02	2.646e-01
461080010015	Pd	213.805	1.495e-03	2.646e-01
461080010016	Pd	215.390	7.625e-03	2.646e-01
461080010017	Pd	222.920	1.311e-02	2.646e-01
461080010018	Pd	224.718	4.934e-04	2.646e-01
461080010019	Pd	230.453	2.940e-03	2.646e-01
461080010020	Pd	245.079	1.246e-01	2.646e-01
461080010021	Pd	249.240	1.685e-02	2.646e-01
461080010022	Pd	264.386	2.791e-03	2.646e-01
461080010023	Pd	264.980	1.101e-02	2.646e-01
461080010024	Pd	266.343	2.567e-02	2.646e-01
461080010025	Pd	267.606	1.794e-03	2.646e-01
461080010026	Pd	274.332	4.934e-04	2.646e-01
461080010027	Pd	276.289	2.801e-02	2.646e-01
461080010028	Pd	288.479	2.392e-03	2.646e-01
461080010029	Pd	291.435	5.183e-02	2.646e-01
461080010030	Pd	295.595	1.346e-03	2.646e-01
461080010031	Pd	298.199	1.042e-02	2.646e-01
461080010032	Pd	317.259	1.545e-03	2.646e-01
461080010033	Pd	320.163	1.994e-02	2.646e-01
461080010034	Pd	325.284	1.037e-01	2.646e-01
461080010035	Pd	326.869	3.952e-02	2.646e-01
461080010036	Pd	332.049	2.641e-03	2.646e-01
461080010037	Pd	333.960	5.532e-02	2.646e-01
461080010038	Pd	336.586	1.704e-02	2.646e-01
461080010039	Pd	339.529	9.719e-02	2.646e-01
461080010040	Pd	346.619	4.934e-04	2.646e-01
461080010041	Pd	357.140	4.934e-04	2.646e-01
461080010042	Pd	359.429	5.981e-02	2.646e-01
461080010043	Pd	365.279	4.785e-03	2.646e-01
461080010044	Pd	377.031	1.495e-03	2.646e-01
461080010045	Pd	378.189	2.048e-02	2.646e-01
461080010046	Pd	395.174	3.240e-03	2.646e-01
461080010047	Pd	396.759	1.146e-02	2.646e-01
461080010048	Pd	426.137	7.974e-03	2.646e-01
461080010049	Pd	428.409	2.512e-02	2.646e-01
461080010050	Pd	433.564	4.834e-02	2.646e-01
461080010051	Pd	455.700	7.077e-03	2.646e-01
461080010052	Pd	461.197	1.151e-02	2.646e-01
461080010053	Pd	464.546	1.744e-03	2.646e-01
461080010054	Pd	485.310	6.080e-03	2.646e-01
461080010055	Pd	491.589	9.719e-03	2.646e-01
461080010056	Pd	515.126	1.181e-02	2.646e-01
461080010057	Pd	520.599	5.133e-03	2.646e-01
461080010058	Pd	525.072	1.146e-03	2.646e-01
461080010059	Pd	530.177	3.489e-03	2.646e-01
461080010060	Pd	540.674	2.542e-03	2.646e-01
461080010061	Pd	555.614	4.037e-03	2.646e-01
461080010062	Pd	584.411	5.632e-03	2.646e-01
461080010063	Pd	585.996	2.093e-03	2.646e-01
461080010064	Pd	601.565	1.615e-02	2.646e-01
461080010065	Pd	604.508	6.479e-03	2.646e-01
461080010066	Pd	619.845	6.878e-03	2.646e-01
461080010067	Pd	623.482	6.977e-03	2.646e-01
461080010068	Pd	628.878	2.891e-03	2.646e-01
461080010069	Pd	649.659	3.987e-04	2.646e-01
461080010070	Pd	653.520	6.479e-04	2.646e-01
461080010071	Pd	654.882	4.834e-03	2.646e-01
461080010072	Pd	673.487	8.473e-04	2.646e-01
461080010073	Pd	674.750	4.535e-03	2.646e-01
461080010074	Pd	678.014	1.346e-03	2.646e-01
461080010075	Pd	678.620	9.968e-04	2.646e-01
461080010076	Pd	685.914	2.093e-02	2.646e-01
461080010077	Pd	690.316	4.037e-03	2.646e-01
461080010078	Pd	696.014	3.788e-03	2.646e-01
461080010079	Pd	705.462	6.479e-04	2.646e-01
461080010080	Pd	722.042	1.146e-02	2.646e-01
461080010081	Pd	726.756	7.077e-03	2.646e-01
461080010082	Pd	754.894	2.362e-02	2.646e-01
461080010083	Pd	787.282	4.336e-03	2.646e-01
461080010084	Pd	791.414	3.539e-03	2.646e-01
461080010085	Pd	799.226	5.632e-03	2.646e-01
461080010086	Pd	810.593	1.096e-02	2.646e-01
461080010087	Pd	831.560	9.469e-03	2.646e-01
461080010088	Pd	840.760	6.629e-03	2.646e-01
461080010089	Pd	911.278	5.233e-03	2.646e-01
461080010090	Pd	966.446	8.423e-03	2.646e-01
461080010091	Pd	1019.872	2.327e-02	2.646e-01
461080010092	Pd	3168.400	5.532e-03	2.646e-01
461080010093	Pd	3228.900	6.479e-03	2.646e-01
461080010094	Pd	3267.500	2.990e-03	2.646e-01
461080010095	Pd	3390.100	4.486e-03	2.646e-01
461080010096	Pd	3563.500	4.486e-03	2.646e-01
461080010097	Pd	3583.500	2.492e-03	2.646e-01
461080010098	Pd	3738.800	1.395e-02	2.646e-01
461080010099	Pd	3790.400	4.137e-03	2.646e-01
461080010100	Pd	3911.500	1.096e-02	2.646e-01
461080010101	Pd	3925.900	6.479e-03	2.646e-01
461080010102	Pd	3960.700	4.486e-03	2.646e-01
461080010103	Pd	3994.900	5.981e-03	2.646e-01
461080010104	Pd	4034.000	7.974e-03	2.646e-01
461080010105	Pd	4066.200	8.971e-03	2.646e-01
461080010106	Pd	4128.900	7.476e-03	2.646e-01
461080010107	Pd	4156.700	3.040e-03	2.646e-01
461080010108	Pd	4229.900	7.177e-03	2.646e-01
461080010109	Pd	4238.300	3.738e-03	2.646e-01
461080010110	Pd	4312.600	7.476e-03	2.646e-01
461080010111	Pd	4364.400	3.489e-03	2.646e-01
461080010112	Pd	4425.400	6.977e-03	2.646e-01
461080010113	Pd	4443.600	4.984e-03	2.646e-01
461080010114	Pd	4469.900	3.489e-03	2.646e-01
461080010115	Pd	4509.100	9.968e-03	2.646e-01
461080010116	Pd	4537.900	5.482e-03	2.646e-01
461080010117	Pd	4552.000	4.984e-03	2.646e-01
461080010118	Pd	4616.400	3.987e-03	2.646e-01
461080010119	Pd	4668.200	5.333e-03	2.646e-01
461080010120	Pd	4674.400	7.177e-03	2.646e-01
461080010121	Pd	4775.700	5.981e-03	2.646e-01
461080010122	Pd	4794.020	5.582e-02	2.646e-01
461080010123	Pd	4884.800	5.981e-04	2.646e-01
461080010124	Pd	4909.500	3.489e-03	2.646e-01
461080010125	Pd	4920.630	1.595e-02	2.646e-01
461080010126	Pd	5006.000	5.981e-03	2.646e-01
461080010127	Pd	5018.730	6.977e-03	2.646e-01
461080010128	Pd	5041.600	2.043e-03	2.646e-01
461080010129	Pd	5099.790	3.489e-03	2.646e-01
461080010130	Pd	5171.660	2.492e-03	2.646e-01
461080010131	Pd	5212.310	3.040e-02	2.646e-01
461080010132	Pd	5431.350	8.473e-03	2.646e-01
461080010133	Pd	5479.910	7.276e-03	2.646e-01
461080010134	Pd	5612.710	7.476e-04	2.646e-01
461080010135	Pd	5661.800	1.495e-03	2.646e-01
461080010136	Pd	5719.820	1.595e-02	2.646e-01
461080010137	Pd	5828.090	1.595e-02	2.646e-01
461080010138	Pd	5887.030	5.482e-03	2.646e-01
461080010139	Pd	6153.360	8.971e-04	2.646e-01
461100010001	Pd	72.000	5.638e-02	1.172e-01
461100010002	Pd	122.800	9.397e-02	1.172e-01
461100010003	Pd	187.100	3.007e-02	1.172e-01
461100010004	Pd	189.200	4.886e-02	1.172e-01
461100010005	Pd	191.120	1.466e-01	1.172e-01
461100010006	Pd	195.000	8.269e-02	1.172e-01
461100010007	Pd	258.890	6.766e-02	1.172e-01
461100010008	Pd	312.000	1.616e-01	1.172e-01
461100010009	Pd	5466.400	3.195e-01	1.172e-01
461100010010	Pd	5531.900	4.511e-01	1.172e-01
471070010001	Ag	46.260	5.849e-04	5.184e-01
471070010002	Ag	78.910	2.001e-01	5.184e-01
471070010003	Ag	87.944	1.129e-03	5.184e-01
471070010004	Ag	101.550	9.697e-03	5.184e-01
471070010005	Ag	110.240	1.401e-02	5.184e-01
471070010006	Ag	113.510	2.668e-02	5.184e-01
471070010007	Ag	113.931	2.463e-03	5.184e-01
471070010008	Ag	127.474	3.694e-04	5.184e-01
471070010009	Ag	129.000	8.722e-04	5.184e-01
471070010010	Ag	131.806	4.669e-04	5.184e-01
471070010011	Ag	136.330	1.539e-03	5.184e-01
471070010012	Ag	143.940	6.208e-03	5.184e-01
471070010013	Ag	147.110	5.849e-03	5.184e-01
471070010014	Ag	148.790	1.098e-02	5.184e-01
471070010015	Ag	155.220	4.156e-03	5.184e-01
471070010016	Ag	172.630	1.590e-03	5.184e-01
471070010017	Ag	175.100	3.386e-03	5.184e-01
471070010018	Ag	178.320	1.067e-02	5.184e-01
471070010019	Ag	191.390	9.286e-02	5.184e-01
471070010020	Ag	192.900	1.129e-01	5.184e-01
471070010021	Ag	201.310	2.309e-02	5.184e-01
471070010022	Ag	204.020	4.515e-03	5.184e-01
471070010023	Ag	206.460	1.837e-01	5.184e-01
471070010024	Ag	212.300	1.334e-02	5.184e-01
471070010025	Ag	215.150	7.952e-02	5.184e-01
471070010026	Ag	227.010	1.539e-03	5.184e-01
471070010027	Ag	232.610	2.668e-03	5.184e-01
471070010028	Ag	236.850	1.000e-01	5.184e-01
471070010029	Ag	237.630	1.334e-02	5.184e-01
471070010030	Ag	239.100	1.678e-02	5.184e-01
471070010031	Ag	244.560	7.490e-03	5.184e-01
471070010032	Ag	248.170	3.745e-03	5.184e-01
471070010033	Ag	249.150	4.463e-03	5.184e-01
471070010034	Ag	255.060	6.670e-04	5.184e-01
471070010035	Ag	259.170	8.004e-02	5.184e-01
471070010036	Ag	262.310	8.260e-03	5.184e-01
471070010037	Ag	263.900	1.590e-03	5.184e-01
471070010038	Ag	279.050	3.027e-03	5.184e-01
471070010039	Ag	286.910	2.052e-02	5.184e-01
471070010040	Ag	291.210	2.001e-03	5.184e-01
471070010041	Ag	294.390	1.052e-01	5.184e-01
471070010042	Ag	295.220	5.130e-03	5.184e-01
471070010043	Ag	299.950	5.900e-02	5.184e-01
471070010044	Ag	301.750	9.594e-03	5.184e-01
471070010045	Ag	307.640	2.617e-03	5.184e-01
471070010046	Ag	311.840	3.283e-03	5.184e-01
471070010047	Ag	320.360	4.669e-03	5.184e-01
471070010048	Ag	322.190	3.694e-03	5.184e-01
471070010049	Ag	324.400	3.797e-03	5.184e-01
471070010050	Ag	326.870	3.591e-03	5.184e-01
471070010051	Ag	328.990	4.079e-02	5.184e-01
471070010052	Ag	331.650	1.283e-03	5.184e-01
471070010053	Ag	349.950	3.591e-02	5.184e-01
471070010054	Ag	350.990	7.439e-03	5.184e-01
471070010055	Ag	365.410	8.209e-03	5.184e-01
471070010056	Ag	372.100	4.617e-03	5.184e-01
471070010057	Ag	376.710	1.508e-02	5.184e-01
471070010058	Ag	380.900	8.157e-02	5.184e-01
471070010059	Ag	384.310	6.567e-03	5.184e-01
471070010060	Ag	386.180	9.850e-03	5.184e-01
471070010061	Ag	392.400	3.437e-03	5.184e-01
471070010062	Ag	396.250	7.080e-03	5.184e-01
471070010063	Ag	399.870	4.771e-03	5.184e-01
471070010064	Ag	401.610	3.899e-03	5.184e-01
471070010065	Ag	404.890	1.385e-03	5.184e-01
471070010066	Ag	410.310	7.285e-03	5.184e-01
471070010067	Ag	412.990	1.385e-03	5.184e-01
471070010068	Ag	429.090	1.298e-02	5.184e-01
471070010069	Ag	433.980	8.722e-04	5.184e-01
471070010070	Ag	437.713	4.053e-03	5.184e-01
471070010071	Ag	438.260	9.799e-03	5.184e-01
471070010072	Ag	439.690	1.108e-02	5.184e-01
471070010073	Ag	441.790	9.286e-03	5.184e-01
471070010074	Ag	464.040	1.211e-02	5.184e-01
471070010075	Ag	465.370	2.360e-02	5.184e-01
471070010076	Ag	472.680	3.335e-03	5.184e-01
471070010077	Ag	479.360	4.874e-03	5.184e-01
471070010078	Ag	485.680	5.028e-03	5.184e-01
471070010079	Ag	497.570	8.055e-03	5.184e-01
471070010080	Ag	499.970	1.360e-02	5.184e-01
471070010081	Ag	519.100	8.722e-04	5.184e-01
471070010082	Ag	521.020	3.283e-03	5.184e-01
471070010083	Ag	522.430	6.413e-03	5.184e-01
471070010084	Ag	527.230	1.903e-02	5.184e-01
471070010085	Ag	558.830	2.103e-03	5.184e-01
471070010086	Ag	563.910	9.799e-03	5.184e-01
471070010087	Ag	565.900	3.489e-03	5.184e-01
471070010088	Ag	572.100	4.104e-03	5.184e-01
